dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL1914,440,6,GCN,T_K,2,56.82,56.17,0:01:36.930657
CHEMBL1914,440,6,GCN,T_K,3,68.18,69.48,0:02:25.281235
CHEMBL1914,440,6,GCN,T_K,4,68.18,69.16,0:03:13.563335
CHEMBL1914,440,6,GCN,T_K,5,72.73,73.38,0:04:01.762331
CHEMBL1914,440,6,GCN,T_K,6,75.0,72.4,0:04:50.178393
CHEMBL1914,440,6,GCN,T_K,7,77.27,79.22,0:05:38.443880
CHEMBL1914,440,6,GCN,T_K,8,78.79,79.87,0:06:26.701487
CHEMBL1914,440,6,GCN,T_K,9,79.55,79.87,0:07:14.977366
CHEMBL1914,440,6,GCN,T_K,10,78.79,80.19,0:08:03.519401
CHEMBL1914,440,6,GCN,T_K,11,78.03,80.84,0:08:51.888140
CHEMBL1914,440,6,GCN,T_K,12,77.27,81.17,0:09:40.323638
CHEMBL1914,440,6,GCN,T_K,13,77.27,80.84,0:10:28.811610
CHEMBL1914,440,6,GCN,T_K,14,80.3,77.27,0:11:17.499077
CHEMBL1914,440,6,GCN,T_K,15,81.06,76.95,0:12:06.042476
CHEMBL1914,440,6,GCN,T_K,16,81.06,76.95,0:12:54.548952
CHEMBL1914,440,6,GCN,T_K,17,80.3,76.3,0:13:43.061870
CHEMBL1914,440,6,GCN,T_K,18,81.82,78.25,0:14:31.694163
CHEMBL1914,440,6,GCN,T_K,19,82.58,76.95,0:15:20.272910
CHEMBL1914,440,6,GCN,T_K,20,87.12,83.12,0:16:08.785283
CHEMBL1914,440,6,GCN,T_K,21,86.36,82.79,0:16:57.339635
CHEMBL1914,440,6,GCN,T_K,22,86.36,82.79,0:17:46.110817
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL1914,440,7,GCN,T_K,1,50.0,50.0,0:00:48.517109
CHEMBL1914,440,7,GCN,T_K,2,69.7,69.48,0:01:37.121551
CHEMBL1914,440,7,GCN,T_K,3,72.73,71.1,0:02:25.700066
CHEMBL1914,440,7,GCN,T_K,4,71.97,71.1,0:03:14.419379
CHEMBL1914,440,7,GCN,T_K,5,78.79,74.03,0:04:02.831036
CHEMBL1914,440,7,GCN,T_K,6,78.79,72.73,0:04:51.135974
CHEMBL1914,440,7,GCN,T_K,7,78.79,72.73,0:05:39.484629
CHEMBL1914,440,7,GCN,T_K,8,79.55,73.38,0:06:27.937304
CHEMBL1914,440,7,GCN,T_K,9,81.06,72.08,0:07:16.259466
CHEMBL1914,440,7,GCN,T_K,10,81.06,73.05,0:08:04.680527
CHEMBL1914,440,7,GCN,T_K,11,55.3,55.84,0:08:53.142089
CHEMBL1914,440,7,GCN,T_K,12,62.12,58.12,0:09:41.682046
CHEMBL1914,440,7,GCN,T_K,13,60.61,58.12,0:10:30.133658
CHEMBL1914,440,7,GCN,T_K,14,62.12,58.12,0:11:18.655834
CHEMBL1914,440,7,GCN,T_K,15,64.39,60.06,0:12:07.031572
CHEMBL1914,440,7,GCN,T_K,16,63.64,59.74,0:12:55.589517
CHEMBL1914,440,7,GCN,T_K,17,65.15,61.04,0:13:43.963274
CHEMBL1914,440,7,GCN,T_K,18,65.15,61.04,0:14:32.337024
CHEMBL1914,440,7,GCN,T_K,19,65.15,60.39,0:15:20.850449
CHEMBL1914,440,7,GCN,T_K,20,83.33,82.14,0:16:09.424121
CHEMBL1914,440,7,GCN,T_K,21,83.33,82.14,0:16:57.869804
CHEMBL1914,440,7,GCN,T_K,22,82.58,82.79,0:17:46.354890
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL1914,440,8,GCN,T_K,1,61.36,66.88,0:00:48.346573
CHEMBL1914,440,8,GCN,T_K,2,69.7,70.45,0:01:37.053977
CHEMBL1914,440,8,GCN,T_K,3,69.7,69.48,0:02:25.486453
CHEMBL1914,440,8,GCN,T_K,4,71.21,69.48,0:03:13.824829
CHEMBL1914,440,8,GCN,T_K,5,73.48,71.43,0:04:02.350447
CHEMBL1914,440,8,GCN,T_K,6,70.45,71.75,0:04:51.192519
CHEMBL1914,440,8,GCN,T_K,7,73.48,72.4,0:05:39.796068
CHEMBL1914,440,8,GCN,T_K,8,74.24,75.32,0:06:28.365697
CHEMBL1914,440,8,GCN,T_K,9,75.0,75.0,0:07:16.969218
CHEMBL1914,440,8,GCN,T_K,10,74.24,74.68,0:08:05.657812
CHEMBL1914,440,8,GCN,T_K,11,73.48,74.68,0:08:54.178529
CHEMBL1914,440,8,GCN,T_K,12,73.48,74.68,0:09:42.766792
CHEMBL1914,440,8,GCN,T_K,13,75.0,74.68,0:10:31.267224
CHEMBL1914,440,8,GCN,T_K,14,75.0,75.65,0:11:19.793560
CHEMBL1914,440,8,GCN,T_K,15,80.3,80.19,0:12:08.252773
CHEMBL1914,440,8,GCN,T_K,16,81.06,79.55,0:12:56.679882
CHEMBL1914,440,8,GCN,T_K,17,81.82,80.19,0:13:45.102205
CHEMBL1914,440,8,GCN,T_K,18,84.09,82.79,0:14:33.681780
CHEMBL1914,440,8,GCN,T_K,19,87.12,84.42,0:15:22.083812
CHEMBL1914,440,8,GCN,T_K,20,87.88,85.39,0:16:10.491172
CHEMBL1914,440,8,GCN,T_K,21,87.12,85.39,0:16:58.915769
CHEMBL1914,440,8,GCN,T_K,22,87.12,85.06,0:17:47.547573
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL1914,440,9,GCN,T_K,1,60.61,58.12,0:00:48.367729
CHEMBL1914,440,9,GCN,T_K,2,64.39,59.42,0:01:36.763951
CHEMBL1914,440,9,GCN,T_K,3,64.39,60.39,0:02:25.093156
CHEMBL1914,440,9,GCN,T_K,4,71.21,61.69,0:03:13.700198
CHEMBL1914,440,9,GCN,T_K,5,75.76,64.29,0:04:02.151278
CHEMBL1914,440,9,GCN,T_K,6,75.76,62.66,0:04:50.700969
CHEMBL1914,440,9,GCN,T_K,7,79.55,66.23,0:05:39.123468
CHEMBL1914,440,9,GCN,T_K,8,84.09,74.35,0:06:27.725462
CHEMBL1914,440,9,GCN,T_K,9,81.82,76.62,0:07:16.134010
CHEMBL1914,440,9,GCN,T_K,10,83.33,76.62,0:08:04.581828
CHEMBL1914,440,9,GCN,T_K,11,83.33,76.95,0:08:52.978820
CHEMBL1914,440,9,GCN,T_K,12,82.58,76.62,0:09:41.569765
CHEMBL1914,440,9,GCN,T_K,13,81.82,76.95,0:10:29.975230
CHEMBL1914,440,9,GCN,T_K,14,81.82,76.95,0:11:18.447023
CHEMBL1914,440,9,GCN,T_K,15,86.36,80.84,0:12:06.872696
CHEMBL1914,440,9,GCN,T_K,16,87.88,83.12,0:12:55.409196
CHEMBL1914,440,9,GCN,T_K,17,89.39,81.49,0:13:43.827314
CHEMBL1914,440,9,GCN,T_K,18,88.64,83.44,0:14:32.269223
CHEMBL1914,440,9,GCN,T_K,19,90.15,82.79,0:15:20.569762
CHEMBL1914,440,9,GCN,T_K,20,90.91,82.79,0:16:09.203639
CHEMBL1914,440,9,GCN,T_K,21,90.15,85.06,0:16:57.522291
CHEMBL1914,440,9,GCN,T_K,22,92.42,85.39,0:17:45.862940
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL1914,440,10,GCN,T_K,1,57.58,62.99,0:00:48.278809
CHEMBL1914,440,10,GCN,T_K,2,68.18,72.08,0:01:36.769758
CHEMBL1914,440,10,GCN,T_K,3,68.94,70.78,0:02:25.146382
CHEMBL1914,440,10,GCN,T_K,4,71.97,78.9,0:03:13.539049
CHEMBL1914,440,10,GCN,T_K,5,72.73,78.9,0:04:01.900575
CHEMBL1914,440,10,GCN,T_K,6,75.76,81.49,0:04:50.459206
CHEMBL1914,440,10,GCN,T_K,7,63.64,65.91,0:05:38.877104
CHEMBL1914,440,10,GCN,T_K,8,63.64,66.56,0:06:27.298375
CHEMBL1914,440,10,GCN,T_K,9,63.64,66.88,0:07:15.729157
CHEMBL1914,440,10,GCN,T_K,10,65.15,66.56,0:08:04.245818
CHEMBL1914,440,10,GCN,T_K,11,65.91,68.18,0:08:52.493504
CHEMBL1914,440,10,GCN,T_K,12,65.91,68.18,0:09:40.781043
CHEMBL1914,440,10,GCN,T_K,13,65.91,69.81,0:10:29.080058
CHEMBL1914,440,10,GCN,T_K,14,65.91,69.81,0:11:17.808797
CHEMBL1914,440,10,GCN,T_K,15,65.91,69.81,0:12:06.187097
CHEMBL1914,440,10,GCN,T_K,16,65.91,69.16,0:12:54.434543
CHEMBL1914,440,10,GCN,T_K,17,80.3,79.55,0:13:42.723100
CHEMBL1914,440,10,GCN,T_K,18,83.33,83.12,0:14:31.154884
CHEMBL1914,440,10,GCN,T_K,19,81.82,83.44,0:15:19.703204
CHEMBL1914,440,10,GCN,T_K,20,83.33,84.09,0:16:08.204275
CHEMBL1914,440,10,GCN,T_K,21,84.09,85.06,0:16:56.736129
CHEMBL1914,440,10,GCN,T_K,22,84.09,85.39,0:17:45.468832
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL204,374,1,GCN,T_K,1,52.21,59.0,0:00:47.714940
CHEMBL204,374,1,GCN,T_K,2,50.44,60.15,0:01:35.200175
CHEMBL204,374,1,GCN,T_K,3,52.21,60.15,0:02:22.807116
CHEMBL204,374,1,GCN,T_K,4,58.41,67.43,0:03:10.374641
CHEMBL204,374,1,GCN,T_K,5,53.1,65.52,0:03:58.227239
CHEMBL204,374,1,GCN,T_K,6,58.41,70.11,0:04:45.828944
CHEMBL204,374,1,GCN,T_K,7,61.95,70.5,0:05:33.425707
CHEMBL204,374,1,GCN,T_K,8,61.06,69.73,0:06:21.041700
CHEMBL204,374,1,GCN,T_K,9,69.03,73.56,0:07:08.839634
CHEMBL204,374,1,GCN,T_K,10,69.03,73.95,0:07:56.457104
CHEMBL204,374,1,GCN,T_K,11,66.37,75.1,0:08:44.115562
CHEMBL204,374,1,GCN,T_K,12,67.26,75.1,0:09:31.767992
CHEMBL204,374,1,GCN,T_K,13,70.8,75.86,0:10:19.468174
CHEMBL204,374,1,GCN,T_K,14,65.49,69.35,0:11:07.248153
CHEMBL204,374,1,GCN,T_K,15,65.49,72.03,0:11:49.456471
CHEMBL204,374,1,GCN,T_K,16,67.26,71.65,0:12:30.991180
CHEMBL204,374,1,GCN,T_K,17,67.26,71.26,0:13:12.595483
CHEMBL204,374,1,GCN,T_K,18,77.88,77.01,0:13:54.360834
CHEMBL204,374,1,GCN,T_K,19,83.19,78.93,0:14:36.094162
CHEMBL204,374,1,GCN,T_K,20,78.76,76.25,0:15:17.650245
CHEMBL204,374,1,GCN,T_K,21,79.65,79.69,0:15:59.311366
CHEMBL204,374,1,GCN,T_K,22,79.65,79.69,0:16:40.887982
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL204,374,2,GCN,T_K,1,55.75,63.6,0:00:41.641389
CHEMBL204,374,2,GCN,T_K,2,54.87,63.22,0:01:23.237251
CHEMBL204,374,2,GCN,T_K,3,54.87,62.45,0:02:04.845652
CHEMBL204,374,2,GCN,T_K,4,54.87,62.45,0:02:46.354465
CHEMBL204,374,2,GCN,T_K,5,54.87,62.07,0:03:28.111884
CHEMBL204,374,2,GCN,T_K,6,58.41,62.84,0:04:09.640513
CHEMBL204,374,2,GCN,T_K,7,72.57,72.8,0:04:51.219303
CHEMBL204,374,2,GCN,T_K,8,73.45,72.41,0:05:32.915942
CHEMBL204,374,2,GCN,T_K,9,72.57,72.03,0:06:14.516292
CHEMBL204,374,2,GCN,T_K,10,73.45,72.03,0:06:56.198379
CHEMBL204,374,2,GCN,T_K,11,73.45,75.48,0:07:37.771526
CHEMBL204,374,2,GCN,T_K,12,76.11,76.63,0:08:19.528583
CHEMBL204,374,2,GCN,T_K,13,70.8,72.8,0:09:01.342543
CHEMBL204,374,2,GCN,T_K,14,69.91,72.8,0:09:43.118342
CHEMBL204,374,2,GCN,T_K,15,76.99,79.69,0:10:24.751403
CHEMBL204,374,2,GCN,T_K,16,84.96,81.23,0:11:06.479382
CHEMBL204,374,2,GCN,T_K,17,86.73,79.69,0:11:48.148225
CHEMBL204,374,2,GCN,T_K,18,84.96,77.78,0:12:29.781436
CHEMBL204,374,2,GCN,T_K,19,81.42,76.25,0:13:11.795834
CHEMBL204,374,2,GCN,T_K,20,81.42,76.63,0:13:53.706532
CHEMBL204,374,2,GCN,T_K,21,80.53,76.25,0:14:35.453549
CHEMBL204,374,2,GCN,T_K,22,80.53,76.25,0:15:17.398292
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL204,374,3,GCN,T_K,1,69.91,65.9,0:00:41.919901
CHEMBL204,374,3,GCN,T_K,2,68.14,65.9,0:01:23.549958
CHEMBL204,374,3,GCN,T_K,3,68.14,67.43,0:02:05.091201
CHEMBL204,374,3,GCN,T_K,4,68.14,70.88,0:02:46.636495
CHEMBL204,374,3,GCN,T_K,5,74.34,72.41,0:03:28.199111
CHEMBL204,374,3,GCN,T_K,6,74.34,72.41,0:04:10.023513
CHEMBL204,374,3,GCN,T_K,7,75.22,72.8,0:04:51.531443
CHEMBL204,374,3,GCN,T_K,8,74.34,76.63,0:05:33.183899
CHEMBL204,374,3,GCN,T_K,9,74.34,77.39,0:06:15.012578
CHEMBL204,374,3,GCN,T_K,10,77.88,77.01,0:06:56.877743
CHEMBL204,374,3,GCN,T_K,11,74.34,79.31,0:07:38.531494
CHEMBL204,374,3,GCN,T_K,12,84.07,79.31,0:08:20.152019
CHEMBL204,374,3,GCN,T_K,13,83.19,79.69,0:09:01.824379
CHEMBL204,374,3,GCN,T_K,14,84.07,82.76,0:09:43.543566
CHEMBL204,374,3,GCN,T_K,15,84.07,83.14,0:10:25.368159
CHEMBL204,374,3,GCN,T_K,16,84.07,82.38,0:11:06.985386
CHEMBL204,374,3,GCN,T_K,17,84.07,81.99,0:11:48.542397
CHEMBL204,374,3,GCN,T_K,18,84.96,82.76,0:12:30.160510
CHEMBL204,374,3,GCN,T_K,19,84.96,82.76,0:13:11.889129
CHEMBL204,374,3,GCN,T_K,20,84.96,83.52,0:13:53.483198
CHEMBL204,374,3,GCN,T_K,21,82.3,85.82,0:14:35.125004
CHEMBL204,374,3,GCN,T_K,22,82.3,85.82,0:15:17.001415
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL204,374,4,GCN,T_K,1,55.75,55.56,0:00:41.897110
CHEMBL204,374,4,GCN,T_K,2,54.87,55.17,0:01:23.881168
CHEMBL204,374,4,GCN,T_K,3,54.87,57.47,0:02:05.784196
CHEMBL204,374,4,GCN,T_K,4,48.67,54.41,0:02:47.706846
CHEMBL204,374,4,GCN,T_K,5,59.29,59.0,0:03:29.576503
CHEMBL204,374,4,GCN,T_K,6,59.29,58.62,0:04:11.643153
CHEMBL204,374,4,GCN,T_K,7,58.41,59.39,0:04:53.518706
CHEMBL204,374,4,GCN,T_K,8,63.72,57.09,0:05:35.475667
CHEMBL204,374,4,GCN,T_K,9,71.68,56.7,0:06:17.287611
CHEMBL204,374,4,GCN,T_K,10,71.68,55.94,0:06:59.191272
CHEMBL204,374,4,GCN,T_K,11,72.57,57.85,0:07:41.245001
CHEMBL204,374,4,GCN,T_K,12,74.34,58.62,0:08:23.091197
CHEMBL204,374,4,GCN,T_K,13,72.57,60.15,0:09:04.994491
CHEMBL204,374,4,GCN,T_K,14,77.88,71.26,0:09:46.899513
CHEMBL204,374,4,GCN,T_K,15,77.88,70.88,0:10:28.926316
CHEMBL204,374,4,GCN,T_K,16,82.3,71.26,0:11:10.828866
CHEMBL204,374,4,GCN,T_K,17,81.42,72.8,0:11:52.665137
CHEMBL204,374,4,GCN,T_K,18,82.3,73.95,0:12:34.604528
CHEMBL204,374,4,GCN,T_K,19,82.3,73.95,0:13:16.480836
CHEMBL204,374,4,GCN,T_K,20,81.42,73.18,0:13:58.517006
CHEMBL204,374,4,GCN,T_K,21,77.88,72.8,0:14:40.487135
CHEMBL204,374,4,GCN,T_K,22,78.76,78.16,0:15:22.452022
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL204,374,5,GCN,T_K,1,46.9,58.62,0:00:41.849918
CHEMBL204,374,5,GCN,T_K,2,49.56,56.32,0:01:23.877145
CHEMBL204,374,5,GCN,T_K,3,69.91,69.73,0:02:05.700351
CHEMBL204,374,5,GCN,T_K,4,72.57,72.03,0:02:47.687690
CHEMBL204,374,5,GCN,T_K,5,72.57,72.03,0:03:29.600764
CHEMBL204,374,5,GCN,T_K,6,74.34,72.41,0:04:11.528462
CHEMBL204,374,5,GCN,T_K,7,72.57,72.8,0:04:53.546075
CHEMBL204,374,5,GCN,T_K,8,73.45,73.18,0:05:35.406619
CHEMBL204,374,5,GCN,T_K,9,71.68,73.18,0:06:17.322480
CHEMBL204,374,5,GCN,T_K,10,69.91,73.18,0:06:59.267169
CHEMBL204,374,5,GCN,T_K,11,78.76,74.71,0:07:41.134181
CHEMBL204,374,5,GCN,T_K,12,76.99,74.71,0:08:22.909304
CHEMBL204,374,5,GCN,T_K,13,78.76,72.41,0:09:04.696582
CHEMBL204,374,5,GCN,T_K,14,84.07,80.84,0:09:46.529019
CHEMBL204,374,5,GCN,T_K,15,84.07,80.84,0:10:28.440922
CHEMBL204,374,5,GCN,T_K,16,84.07,80.84,0:11:10.509263
CHEMBL204,374,5,GCN,T_K,17,84.07,80.84,0:11:52.332984
CHEMBL204,374,5,GCN,T_K,18,84.07,80.46,0:12:34.084618
CHEMBL204,374,5,GCN,T_K,19,84.96,81.23,0:13:15.964985
CHEMBL204,374,5,GCN,T_K,20,84.96,81.61,0:13:57.800164
CHEMBL204,374,5,GCN,T_K,21,84.96,81.23,0:14:39.505937
CHEMBL204,374,5,GCN,T_K,22,85.84,81.23,0:15:21.366762
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL204,374,6,GCN,T_K,1,72.57,68.2,0:00:41.898875
CHEMBL204,374,6,GCN,T_K,2,73.45,70.5,0:01:23.815596
CHEMBL204,374,6,GCN,T_K,3,75.22,68.97,0:02:05.801354
CHEMBL204,374,6,GCN,T_K,4,73.45,70.11,0:02:47.709124
CHEMBL204,374,6,GCN,T_K,5,76.99,74.33,0:03:29.682698
CHEMBL204,374,6,GCN,T_K,6,80.53,73.56,0:04:11.612558
CHEMBL204,374,6,GCN,T_K,7,79.65,74.33,0:04:53.648661
CHEMBL204,374,6,GCN,T_K,8,80.53,74.33,0:05:35.462938
CHEMBL204,374,6,GCN,T_K,9,79.65,74.71,0:06:17.164253
CHEMBL204,374,6,GCN,T_K,10,79.65,73.95,0:06:58.890276
CHEMBL204,374,6,GCN,T_K,11,84.96,76.63,0:07:40.596112
CHEMBL204,374,6,GCN,T_K,12,76.11,82.38,0:08:22.400107
CHEMBL204,374,6,GCN,T_K,13,76.11,82.76,0:09:04.125907
CHEMBL204,374,6,GCN,T_K,14,80.53,83.52,0:09:45.857124
CHEMBL204,374,6,GCN,T_K,15,82.3,85.06,0:10:27.544569
CHEMBL204,374,6,GCN,T_K,16,81.42,85.06,0:11:09.419762
CHEMBL204,374,6,GCN,T_K,17,83.19,85.06,0:11:51.183985
CHEMBL204,374,6,GCN,T_K,18,83.19,85.44,0:12:33.015954
CHEMBL204,374,6,GCN,T_K,19,83.19,85.44,0:13:14.880160
CHEMBL204,374,6,GCN,T_K,20,83.19,85.44,0:13:56.808205
CHEMBL204,374,6,GCN,T_K,21,80.53,87.36,0:14:38.939966
CHEMBL204,374,6,GCN,T_K,22,80.53,87.36,0:15:20.895544
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL204,374,7,GCN,T_K,1,54.87,60.54,0:00:41.937469
CHEMBL204,374,7,GCN,T_K,2,71.68,68.58,0:01:23.843493
CHEMBL204,374,7,GCN,T_K,3,72.57,70.11,0:02:05.908931
CHEMBL204,374,7,GCN,T_K,4,70.8,68.97,0:02:47.822304
CHEMBL204,374,7,GCN,T_K,5,73.45,70.5,0:03:29.678106
CHEMBL204,374,7,GCN,T_K,6,71.68,74.33,0:04:11.460460
CHEMBL204,374,7,GCN,T_K,7,64.6,75.1,0:04:53.204507
CHEMBL204,374,7,GCN,T_K,8,66.37,75.1,0:05:35.061662
CHEMBL204,374,7,GCN,T_K,9,76.11,77.39,0:06:16.964911
CHEMBL204,374,7,GCN,T_K,10,76.11,77.39,0:06:58.951234
CHEMBL204,374,7,GCN,T_K,11,76.99,78.93,0:07:40.753751
CHEMBL204,374,7,GCN,T_K,12,76.11,78.93,0:08:22.658515
CHEMBL204,374,7,GCN,T_K,13,76.11,78.54,0:09:04.345551
CHEMBL204,374,7,GCN,T_K,14,76.11,80.08,0:09:46.123080
CHEMBL204,374,7,GCN,T_K,15,72.57,77.78,0:10:27.946214
CHEMBL204,374,7,GCN,T_K,16,74.34,78.54,0:11:09.647258
CHEMBL204,374,7,GCN,T_K,17,76.11,79.69,0:11:51.743583
CHEMBL204,374,7,GCN,T_K,18,73.45,80.08,0:12:33.700417
CHEMBL204,374,7,GCN,T_K,19,73.45,79.31,0:13:15.588457
CHEMBL204,374,7,GCN,T_K,20,74.34,79.69,0:13:57.421528
CHEMBL204,374,7,GCN,T_K,21,74.34,79.31,0:14:39.379368
CHEMBL204,374,7,GCN,T_K,22,73.45,80.08,0:15:21.292907
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL204,374,8,GCN,T_K,1,63.72,65.52,0:00:41.784400
CHEMBL204,374,8,GCN,T_K,2,73.45,70.5,0:01:23.600747
CHEMBL204,374,8,GCN,T_K,3,74.34,70.11,0:02:05.544401
CHEMBL204,374,8,GCN,T_K,4,74.34,68.58,0:02:47.630966
CHEMBL204,374,8,GCN,T_K,5,73.45,71.65,0:03:29.555667
CHEMBL204,374,8,GCN,T_K,6,74.34,71.26,0:04:11.422341
CHEMBL204,374,8,GCN,T_K,7,74.34,71.65,0:04:53.206503
CHEMBL204,374,8,GCN,T_K,8,73.45,74.33,0:05:35.215692
CHEMBL204,374,8,GCN,T_K,9,73.45,74.71,0:06:17.176377
CHEMBL204,374,8,GCN,T_K,10,74.34,82.76,0:06:59.114560
CHEMBL204,374,8,GCN,T_K,11,72.57,83.52,0:07:40.961080
CHEMBL204,374,8,GCN,T_K,12,75.22,80.46,0:08:22.685063
CHEMBL204,374,8,GCN,T_K,13,75.22,80.84,0:09:04.585120
CHEMBL204,374,8,GCN,T_K,14,75.22,80.46,0:09:46.553339
CHEMBL204,374,8,GCN,T_K,15,76.99,81.99,0:10:28.453448
CHEMBL204,374,8,GCN,T_K,16,76.11,81.61,0:11:10.430998
CHEMBL204,374,8,GCN,T_K,17,74.34,80.46,0:11:52.569715
CHEMBL204,374,8,GCN,T_K,18,73.45,80.46,0:12:34.485079
CHEMBL204,374,8,GCN,T_K,19,74.34,81.61,0:13:16.430378
CHEMBL204,374,8,GCN,T_K,20,76.11,81.61,0:13:58.365475
CHEMBL204,374,8,GCN,T_K,21,76.11,85.82,0:14:40.299862
CHEMBL204,374,8,GCN,T_K,22,75.22,85.82,0:15:22.429856
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL204,374,9,GCN,T_K,1,47.79,54.41,0:00:41.737803
CHEMBL204,374,9,GCN,T_K,2,53.1,59.77,0:01:23.421943
CHEMBL204,374,9,GCN,T_K,3,59.29,62.84,0:02:05.268419
CHEMBL204,374,9,GCN,T_K,4,60.18,63.98,0:02:47.294837
CHEMBL204,374,9,GCN,T_K,5,60.18,64.37,0:03:29.119375
CHEMBL204,374,9,GCN,T_K,6,56.64,63.98,0:04:11.011247
CHEMBL204,374,9,GCN,T_K,7,58.41,62.84,0:04:52.993595
CHEMBL204,374,9,GCN,T_K,8,69.91,74.71,0:05:34.823389
CHEMBL204,374,9,GCN,T_K,9,70.8,77.01,0:06:16.840981
CHEMBL204,374,9,GCN,T_K,10,73.45,77.39,0:06:58.524517
CHEMBL204,374,9,GCN,T_K,11,73.45,77.39,0:07:40.322810
CHEMBL204,374,9,GCN,T_K,12,76.99,81.61,0:08:22.443657
CHEMBL204,374,9,GCN,T_K,13,78.76,82.38,0:09:04.470458
CHEMBL204,374,9,GCN,T_K,14,76.99,81.61,0:09:46.346189
CHEMBL204,374,9,GCN,T_K,15,76.99,81.23,0:10:28.300674
CHEMBL204,374,9,GCN,T_K,16,76.99,81.23,0:11:10.282103
CHEMBL204,374,9,GCN,T_K,17,76.99,81.61,0:11:52.215852
CHEMBL204,374,9,GCN,T_K,18,76.99,81.99,0:12:34.261376
CHEMBL204,374,9,GCN,T_K,19,76.99,81.61,0:13:16.177973
CHEMBL204,374,9,GCN,T_K,20,79.65,85.06,0:13:58.105672
CHEMBL204,374,9,GCN,T_K,21,76.99,80.46,0:14:40.104596
CHEMBL204,374,9,GCN,T_K,22,76.99,80.08,0:15:22.134469
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL204,374,10,GCN,T_K,1,47.79,58.62,0:00:41.899197
CHEMBL204,374,10,GCN,T_K,2,58.41,56.7,0:01:23.856924
CHEMBL204,374,10,GCN,T_K,3,58.41,61.3,0:02:05.776473
CHEMBL204,374,10,GCN,T_K,4,69.03,68.97,0:02:47.749469
CHEMBL204,374,10,GCN,T_K,5,69.03,71.26,0:03:29.859967
CHEMBL204,374,10,GCN,T_K,6,72.57,72.8,0:04:11.771191
CHEMBL204,374,10,GCN,T_K,7,78.76,77.78,0:04:53.693392
CHEMBL204,374,10,GCN,T_K,8,77.88,76.63,0:05:35.604111
CHEMBL204,374,10,GCN,T_K,9,79.65,77.01,0:06:17.626322
CHEMBL204,374,10,GCN,T_K,10,79.65,77.01,0:06:59.578376
CHEMBL204,374,10,GCN,T_K,11,80.53,76.25,0:07:41.307517
CHEMBL204,374,10,GCN,T_K,12,80.53,77.01,0:08:23.064676
CHEMBL204,374,10,GCN,T_K,13,78.76,78.16,0:09:04.760717
CHEMBL204,374,10,GCN,T_K,14,78.76,78.16,0:09:46.620265
CHEMBL204,374,10,GCN,T_K,15,78.76,78.16,0:10:28.341067
CHEMBL204,374,10,GCN,T_K,16,78.76,79.69,0:11:10.130030
CHEMBL204,374,10,GCN,T_K,17,78.76,81.23,0:11:51.935046
CHEMBL204,374,10,GCN,T_K,18,79.65,81.23,0:12:33.825326
CHEMBL204,374,10,GCN,T_K,19,81.42,78.16,0:13:15.801659
CHEMBL204,374,10,GCN,T_K,20,83.19,83.14,0:13:57.614939
CHEMBL204,374,10,GCN,T_K,21,84.07,83.14,0:14:39.445878
CHEMBL204,374,10,GCN,T_K,22,84.96,84.29,0:15:21.188506
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL214,254,1,GCN,T_K,1,54.55,55.93,0:00:28.668200
CHEMBL214,254,1,GCN,T_K,2,76.62,68.36,0:00:57.422087
CHEMBL214,254,1,GCN,T_K,3,76.62,69.49,0:01:26.199840
CHEMBL214,254,1,GCN,T_K,4,75.32,69.49,0:01:55.009269
CHEMBL214,254,1,GCN,T_K,5,75.32,68.93,0:02:23.900844
CHEMBL214,254,1,GCN,T_K,6,88.31,79.66,0:02:52.677677
CHEMBL214,254,1,GCN,T_K,7,85.71,80.79,0:03:21.594464
CHEMBL214,254,1,GCN,T_K,8,85.71,80.79,0:03:50.399792
CHEMBL214,254,1,GCN,T_K,9,85.71,81.36,0:04:19.167543
CHEMBL214,254,1,GCN,T_K,10,85.71,80.79,0:04:47.987942
CHEMBL214,254,1,GCN,T_K,11,87.01,81.92,0:05:16.805947
CHEMBL214,254,1,GCN,T_K,12,89.61,84.18,0:05:45.646891
CHEMBL214,254,1,GCN,T_K,13,87.01,84.75,0:06:14.493152
CHEMBL214,254,1,GCN,T_K,14,89.61,84.18,0:06:43.422400
